product_name,tech_name,activity,actual_activity,procedure,volume,final_volume,filled_datetime,dispense_time,activity_error,container,QS
Sestamibi Tc-99m,Timothy Hunter,20.0,21.331,"Unidose, Sestamibi myocardique",0.374,0.35,2024-11-13 03:17:59,107.0,6.654999999999997,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.558,"Unidose, Sestamibi myocardique",0.356,0.331,2024-11-13 03:19:31,92.0,7.79,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.744,"Unidose, Sestamibi myocardique",0.36,0.331,2024-11-13 03:20:45,74.0,8.719999999999999,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.445,"Unidose, Sestamibi myocardique",0.344,0.321,2024-11-13 03:23:08,143.0,7.2250000000000005,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.092,"Unidose, Sestamibi myocardique",0.329,0.312,2024-11-13 03:24:25,77.0,5.459999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.669,"Unidose, Sestamibi myocardique",0.313,0.303,2024-11-13 03:25:49,84.0,3.345000000000002,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,21.377,"Unidose, Sestamibi myocardique",0.315,0.295,2024-11-13 03:27:55,126.0,6.884999999999994,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.403,"Unidose, Sestamibi myocardique",0.301,0.295,2024-11-13 03:29:23,88.0,2.0149999999999935,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.473,"Unidose, Sestamibi myocardique",0.293,0.286,2024-11-13 03:30:45,82.0,2.364999999999995,1cc,0
Sestamibi Tc-99m,Timothy Hunter,20.0,20.703,"Unidose, Sestamibi myocardique",0.264,0.255,2024-11-13 03:33:35,170.0,3.5149999999999975,1cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.024,"Unidose, Medronate",0.639,0.614,2024-11-13 03:51:02,,4.096000000000004,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,31.808,"Unidose, Medronate",0.851,0.803,2024-11-13 03:52:36,94.0,6.026666666666666,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,30.524,"Unidose, Medronate",0.817,0.803,2024-11-13 03:53:56,80.0,1.7466666666666697,3cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.921,"Unidose, Medronate",0.338,0.319,2024-11-13 03:55:51,115.0,6.139999999999996,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.475,"Unidose, Medronate",0.329,0.319,2024-11-13 03:57:00,69.0,3.1666666666666643,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.088,"Unidose, Medronate",0.321,0.319,2024-11-13 03:58:23,83.0,0.5866666666666613,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.462,"Unidose, Medronate",0.329,0.319,2024-11-13 03:59:45,82.0,3.0799999999999983,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.302,"Unidose, Medronate",0.325,0.319,2024-11-13 04:01:02,77.0,2.0133333333333305,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.912,"Unidose, Medronate",0.338,0.319,2024-11-13 04:04:25,203.0,6.080000000000005,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.219,"Unidose, Medronate",0.324,0.319,2024-11-13 04:05:33,68.0,1.4599999999999962,1cc,0
Medronate Tc-99m,Timothy Hunter,15.0,15.652,"Unidose, Medronate",0.333,0.319,2024-11-13 04:08:24,171.0,4.346666666666662,1cc,0
Medronate Tc-99m,Timothy Hunter,22.0,22.116,"Unidose, Medronate",0.484,0.8,2024-11-13 04:11:12,168.0,0.5272727272727257,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.216,"Unidose, Medronate",0.675,0.8,2024-11-13 04:13:08,116.0,0.8640000000000043,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.92,"Unidose, Medronate",0.694,0.8,2024-11-13 04:14:39,91.0,3.680000000000007,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,30.72,"Unidose, Medronate",0.672,0.8,2024-11-13 04:16:25,106.0,2.3999999999999964,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,32.114,"Unidose, Medronate",0.723,0.8,2024-11-13 04:18:22,117.0,7.046666666666658,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,31.677,"Unidose, Medronate",0.734,0.8,2024-11-13 04:21:56,214.0,5.589999999999998,3cc,1
Medronate Tc-99m,Timothy Hunter,0.0,23.75,"Unidose, Medronate",0.717,0.8,2024-11-13 04:26:19,263.0,,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,6.25,"Unidose, Medronate",0.717,0.8,2024-11-13 04:26:19,,,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,30.433,"Unidose, Medronate",0.728,0.8,2024-11-13 04:29:32,193.0,1.4433333333333327,3cc,1
Medronate Tc-99m,Timothy Hunter,150.0,156.712,"Vial, Medronate",3.343,3.2,2024-11-13 04:34:06,274.0,4.47466666666666,10cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.057,"Unidose, Medronate",0.476,0.475,2024-11-13 04:36:04,118.0,0.22799999999999443,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.316,"Unidose, Medronate",0.595,0.565,2024-11-13 04:37:41,97.0,5.263999999999996,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.664,"Unidose, Medronate",0.565,0.55,2024-11-13 04:41:42,241.0,2.656000000000006,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.235,"Unidose, Medronate",0.578,0.55,2024-11-13 04:43:36,114.0,4.939999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.045,"Unidose, Medronate",0.573,0.55,2024-11-13 04:45:37,121.0,4.180000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.444,"Unidose, Medronate",0.445,0.437,2024-11-13 04:46:54,77.0,1.7759999999999962,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.454,"Unidose, Medronate",0.529,0.52,2024-11-13 04:48:15,81.0,1.8160000000000023,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.593,"Unidose, Medronate",0.651,0.636,2024-11-13 04:49:31,76.0,2.372,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.651,"Unidose, Medronate",0.455,0.44,2024-11-13 04:50:49,78.0,3.254999999999999,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.995,"Unidose, Medronate",0.549,0.523,2024-11-13 04:52:08,79.0,4.975000000000005,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.079,"Unidose, Medronate",0.551,0.523,2024-11-13 04:53:19,71.0,5.395000000000003,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.649,"Unidose, Medronate",0.455,0.44,2024-11-13 04:59:27,368.0,3.245000000000005,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.424,"Unidose, Medronate",0.593,0.583,2024-11-13 05:01:15,108.0,1.695999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.229,"Unidose, Medronate",0.66,0.654,2024-11-13 05:03:28,133.0,0.9159999999999968,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.189,"Unidose, Medronate",0.432,0.413,2024-11-13 05:04:49,81.0,4.756,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.949,"Unidose, Medronate",0.441,0.425,2024-11-13 05:06:11,82.0,3.7960000000000065,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,27.268,"Unidose, Medronate",0.477,0.437,2024-11-13 05:07:36,85.0,9.072000000000003,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.572,"Unidose, Medronate",0.459,0.449,2024-11-13 05:09:29,113.0,2.2879999999999967,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.973,"Unidose, Medronate",0.494,0.475,2024-11-13 05:17:19,470.0,3.8919999999999964,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.957,"Unidose, Medronate",0.523,0.503,2024-11-13 05:18:21,62.0,3.828000000000003,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.092,"Unidose, Medronate",0.631,0.616,2024-11-13 05:22:36,255.0,0.367999999999995,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.636,"Unidose, Medronate",0.631,0.616,2024-11-13 05:22:36,,2.543999999999997,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.989,"Vial, Medronate",0.659,1.0,2024-11-13 05:25:44,188.0,3.956000000000003,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,21.625,"Vial, Medronate",0.71,1.0,2024-11-13 05:28:40,176.0,8.125,3cc,1
Medronate Tc-99m,Timothy Hunter,30.0,31.209,"Unidose, Medronate",0.863,0.829,2024-11-13 05:32:34,234.0,4.0299999999999985,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.025,"Unidose, Medronate",0.775,0.737,2024-11-13 05:34:04,90.0,5.124999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.568,"Unidose, Medronate",1.071,1.041,2024-11-13 05:35:29,85.0,2.840000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.389,"Unidose, Medronate",0.843,0.827,2024-11-13 05:37:41,132.0,1.9449999999999967,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.414,"Unidose, Medronate",0.947,0.928,2024-11-13 05:39:05,84.0,2.0700000000000074,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.895,"Unidose, Medronate",0.97,0.928,2024-11-13 05:41:29,144.0,4.474999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,0.0,18.4,"Unidose, Medronate",0.776,0.776,2024-11-13 05:47:13,344.0,,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,6.6,"Unidose, Medronate",0.776,0.776,2024-11-13 05:47:13,,,3cc,0
MAA Tc-99m,Timothy Hunter,25.0,25.311,"Vial, MAA",1.212,1.197,2024-11-13 07:17:29,,1.2439999999999998,3cc,0
MAA Tc-99m,Timothy Hunter,25.0,26.277,"Vial, MAA",1.412,1.5,2024-11-13 07:20:15,166.0,5.108000000000004,5cc,1
MAA Tc-99m,Timothy Hunter,12.0,12.15,"Unidose, MAA",0.733,0.724,2024-11-13 07:22:03,108.0,1.250000000000003,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.038,"Unidose, MAA",0.726,0.724,2024-11-13 07:23:44,101.0,0.31666666666666876,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.052,"Unidose, MAA",0.727,0.724,2024-11-13 07:25:51,127.0,0.43333333333333,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.124,"Unidose, MAA",0.731,0.724,2024-11-13 07:28:01,130.0,1.033333333333338,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.295,"Unidose, MAA",0.499,1.0,2024-11-13 07:31:10,189.0,3.277777777777777,3cc,1
MAA Tc-99m,Timothy Hunter,8.0,8.19,"Unidose, MAA",0.428,1.0,2024-11-13 07:33:31,141.0,2.374999999999994,3cc,1
MAA Tc-99m,Timothy Hunter,8.0,8.104,"Unidose, MAA",0.461,1.0,2024-11-13 07:36:52,201.0,1.29999999999999,3cc,1
Sestamibi Tc-99m,Timothy Hunter,18.0,18.089,"Unidose, Sestamibi repos",0.359,0.5,2024-11-14 02:27:23,,0.49444444444443686,3cc,1
Sestamibi Tc-99m,Timothy Hunter,18.0,18.324,"Unidose, Sestamibi repos",0.363,0.5,2024-11-14 02:31:58,275.0,1.800000000000009,3cc,1
Sestamibi Tc-99m,Timothy Hunter,18.0,18.709,"Unidose, Sestamibi repos",0.371,0.5,2024-11-14 02:35:25,207.0,3.938888888888887,3cc,1
Sestamibi Tc-99m,Timothy Hunter,18.0,18.911,"Unidose, Sestamibi repos",0.375,0.5,2024-11-14 02:37:01,96.0,5.061111111111119,3cc,1
Sestamibi Tc-99m,Timothy Hunter,17.0,17.211,"Unidose, Sestamibi repos",0.341,0.5,2024-11-14 02:38:57,116.0,1.2411764705882267,3cc,1
Sestamibi Tc-99m,Timothy Hunter,17.0,17.906,"Unidose, Sestamibi repos",0.355,0.5,2024-11-14 02:40:37,100.0,5.329411764705876,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.759,"Unidose, Sestamibi repos",0.313,0.5,2024-11-14 02:42:40,123.0,5.060000000000002,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.495,"Unidose, Sestamibi repos",0.307,0.5,2024-11-14 02:44:13,93.0,3.2999999999999945,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.119,"Unidose, Sestamibi myocardique",0.311,0.9,2024-11-14 02:47:48,215.0,7.459999999999998,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.197,"Unidose, Sestamibi myocardique",0.293,0.8,2024-11-14 02:50:24,156.0,1.313333333333328,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.983,"Unidose, Sestamibi myocardique",0.308,0.8,2024-11-14 02:52:28,124.0,6.553333333333337,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.019,"Unidose, Sestamibi myocardique",0.318,0.8,2024-11-14 02:54:13,105.0,6.793333333333322,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.926,"Unidose, Sestamibi myocardique",0.316,0.8,2024-11-14 02:58:03,230.0,6.173333333333334,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.075,"Unidose, Sestamibi myocardique",0.299,0.8,2024-11-14 02:59:48,105.0,0.4999999999999952,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.74,"Unidose, Sestamibi myocardique",0.312,0.8,2024-11-14 03:02:29,161.0,4.9333333333333345,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.02,"Unidose, Sestamibi myocardique",0.318,0.8,2024-11-14 03:04:08,99.0,6.799999999999998,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.92,"Unidose, Sestamibi myocardique",0.307,0.8,2024-11-14 03:07:21,193.0,6.133333333333333,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.231,"Unidose, Sestamibi myocardique",0.285,0.8,2024-11-14 03:09:12,111.0,1.5399999999999991,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,15.515,"Unidose, Sestamibi myocardique",0.291,0.9,2024-11-14 03:14:34,322.0,3.4333333333333367,3cc,1
Sestamibi Tc-99m,Timothy Hunter,15.0,16.22,"Unidose, Sestamibi myocardique",0.295,0.8,2024-11-14 03:21:27,413.0,8.133333333333326,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.255,"Unidose, Medronate",0.61,0.604,2024-11-14 03:41:54,,1.019999999999996,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.936,"Unidose, Medronate",0.627,0.604,2024-11-14 03:43:13,79.0,3.744,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.354,"Unidose, Medronate",0.478,0.453,2024-11-14 03:45:08,115.0,5.415999999999997,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.728,"Unidose, Medronate",0.592,0.554,2024-11-14 03:46:18,70.0,6.912000000000005,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.154,"Unidose, Medronate",0.796,0.761,2024-11-14 03:47:36,78.0,4.616,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.653,"Unidose, Medronate",0.456,0.428,2024-11-14 03:50:29,173.0,6.611999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.317,"Unidose, Medronate",0.446,0.44,2024-11-14 03:51:54,85.0,1.2680000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.488,"Unidose, Medronate",0.462,0.453,2024-11-14 03:53:18,84.0,1.9519999999999982,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.624,"Unidose, Medronate",0.478,0.466,2024-11-14 03:55:32,134.0,2.495999999999995,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.513,"Unidose, Medronate",0.509,0.48,2024-11-14 03:56:37,65.0,6.052000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.697,"Unidose, Medronate",0.508,0.494,2024-11-14 03:59:54,197.0,2.7879999999999967,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.118,"Unidose, Medronate",0.573,0.57,2024-11-14 04:01:12,78.0,0.4719999999999942,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.61,"Unidose, Medronate",0.584,0.57,2024-11-14 04:02:37,85.0,2.4399999999999977,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.487,"Unidose, Medronate",0.604,0.57,2024-11-14 04:03:43,66.0,5.947999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.371,"Unidose, Medronate",0.516,0.483,2024-11-14 04:04:53,70.0,6.854999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.988,"Unidose, Medronate",0.563,0.512,2024-11-14 04:06:40,107.0,9.939999999999998,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.651,"Unidose, Medronate",0.554,0.512,2024-11-14 04:14:02,442.0,8.254999999999999,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.586,"Unidose, Medronate",0.447,0.437,2024-11-14 04:16:27,145.0,2.343999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.3,"Unidose, Medronate",0.469,0.463,2024-11-14 04:17:41,74.0,1.2000000000000028,3cc,0
Medronate Tc-99m,Timothy Hunter,340.0,364.774,"Vial, Medronate",7.581,7.066,2024-11-14 04:23:32,351.0,7.286470588235295,10cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.896,"Vial, Medronate",0.557,1.0,2024-11-14 04:32:29,537.0,9.480000000000004,3cc,1
Medronate Tc-99m,Timothy Hunter,0.0,9.2,"Vial, Medronate",0.658,1.0,2024-11-14 04:39:05,396.0,,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,10.8,"Vial, Medronate",0.658,1.0,2024-11-14 04:39:05,,,3cc,1
Medronate Tc-99m,Timothy Hunter,25.0,25.994,"Unidose, Medronate",0.509,0.489,2024-11-14 04:41:35,150.0,3.975999999999999,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,27.208,"Unidose, Medronate",0.564,0.518,2024-11-14 04:42:48,73.0,8.831999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.274,"Unidose, Medronate",0.588,0.581,2024-11-14 04:44:03,75.0,1.0960000000000036,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.305,"Unidose, Medronate",0.63,0.598,2024-11-14 04:45:18,75.0,5.219999999999999,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.375,"Unidose, Medronate",0.65,0.616,2024-11-14 04:46:35,77.0,5.5,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.227,"Unidose, Medronate",0.57,0.565,2024-11-14 04:47:48,73.0,0.9080000000000011,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,25.236,"Unidose, Medronate",0.659,0.652,2024-11-14 04:48:57,69.0,0.9440000000000026,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.093,"Unidose, Medronate",0.55,0.522,2024-11-14 04:50:13,76.0,5.465,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.064,"Unidose, Medronate",0.555,1.0,2024-11-14 04:53:59,226.0,0.3200000000000003,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.424,"Unidose, Medronate",0.565,1.0,2024-11-14 04:55:46,107.0,2.1199999999999974,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.997,"Unidose, Medronate",0.71,1.0,2024-11-14 04:57:13,87.0,4.984999999999999,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.004,"Unidose, Medronate",0.676,1.0,2024-11-14 04:58:38,85.0,0.02000000000000668,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,21.042,"Unidose, Medronate",0.732,0.696,2024-11-14 04:59:56,78.0,5.210000000000008,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.916,"Unidose, Medronate",0.771,0.737,2024-11-14 05:01:05,69.0,4.580000000000002,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.613,"Unidose, MAA",0.58,0.543,2024-11-14 07:27:28,,6.8111111111111065,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.125,"Unidose, MAA",0.491,0.484,2024-11-14 07:29:41,133.0,1.3888888888888888,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.757,"Unidose, MAA",0.525,0.484,2024-11-14 07:31:48,127.0,8.411111111111108,3cc,0
MAA Tc-99m,Timothy Hunter,8.0,8.457,"Unidose, MAA",0.51,0.483,2024-11-14 07:33:20,92.0,5.712500000000009,3cc,0
MAA Tc-99m,Timothy Hunter,8.0,8.574,"Unidose, MAA",0.517,0.483,2024-11-14 07:34:41,81.0,7.174999999999998,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.383,"Unidose, MAA",0.45,0.431,2024-11-14 07:38:19,218.0,4.255555555555546,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.761,"Unidose, MAA",0.468,0.431,2024-11-14 07:39:52,93.0,8.455555555555547,3cc,0
MAA Tc-99m,Timothy Hunter,9.0,9.543,"Unidose, MAA",0.457,0.431,2024-11-14 07:41:13,81.0,6.033333333333325,3cc,0
MAA Tc-99m,Timothy Hunter,8.0,8.175,"Unidose, MAA",0.427,1.0,2024-11-14 07:52:29,676.0,2.187500000000009,3cc,1
MAA Tc-99m,Timothy Hunter,25.0,27.205,"Vial, MAA",1.463,1.5,2024-11-14 07:57:43,314.0,8.819999999999993,5cc,1
MAA Tc-99m,Timothy Hunter,8.0,8.117,"Unidose, MAA",0.462,1.0,2024-11-14 07:59:48,125.0,1.462500000000011,3cc,1
MAA Tc-99m,Timothy Hunter,12.0,12.699,"Unidose, MAA",0.766,0.724,2024-11-14 08:01:32,104.0,5.824999999999999,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,7.7,"Unidose, MAA",0.748,0.748,2024-11-14 08:06:12,280.0,,3cc,0
MAA Tc-99m,Timothy Hunter,0.0,4.3,"Unidose, MAA",0.748,0.748,2024-11-14 08:06:12,,,3cc,0
MAA Tc-99m,Timothy Hunter,25.0,25.998,"Vial, MAA",1.308,1.258,2024-11-14 08:10:02,230.0,3.9920000000000044,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.397,"Unidose, MAA",0.418,0.395,2024-11-14 08:17:13,431.0,5.671428571428575,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.213,"Unidose, MAA",0.431,0.419,2024-11-14 08:20:43,210.0,3.042857142857144,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.152,"Unidose, MAA",0.404,0.395,2024-11-14 08:22:35,112.0,2.1714285714285735,3cc,0
MAA Tc-99m,Timothy Hunter,6.0,6.019,"Unidose, MAA",0.303,0.302,2024-11-14 08:24:07,92.0,0.31666666666666876,1cc,0
MAA Tc-99m,Timothy Hunter,6.0,6.123,"Unidose, MAA",0.308,0.302,2024-11-14 08:26:06,119.0,2.0500000000000034,1cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.638,"Unidose, MAA",0.431,0.395,2024-11-14 08:27:29,83.0,9.114285714285712,3cc,0
MAA Tc-99m,Timothy Hunter,7.0,7.471,"Unidose, MAA",0.422,0.395,2024-11-14 08:31:08,219.0,6.7285714285714295,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.664,"Unidose, MAA",0.802,0.76,2024-11-14 08:33:04,116.0,5.533333333333331,3cc,0
MAA Tc-99m,Timothy Hunter,12.0,12.354,"Unidose, MAA",0.783,0.76,2024-11-14 08:34:29,85.0,2.949999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,250.0,255.237,"Vial, Medronate",5.215,5.108,2024-11-14 08:41:53,,2.094799999999998,10cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.407,"Unidose, Medronate",0.572,0.541,2024-11-14 08:43:32,99.0,5.628,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.397,"Unidose, Medronate",0.571,0.541,2024-11-14 08:44:56,84.0,5.587999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.65,"Unidose, Medronate",1.026,0.962,2024-11-14 08:46:14,78.0,6.599999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,25.0,26.244,"Unidose, Medronate",1.07,1.019,2024-11-14 08:47:39,85.0,4.975999999999999,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.943,"Unidose, Medronate",0.678,0.648,2024-11-14 08:49:56,137.0,4.715000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.149,"Unidose, Medronate",0.762,0.72,2024-11-14 08:51:34,98.0,5.7450000000000045,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.35,"Unidose, Medronate",0.776,0.763,2024-11-14 08:52:59,85.0,1.750000000000007,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.618,"Unidose, Medronate",0.874,0.808,2024-11-14 08:57:06,247.0,8.089999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,21.781,"Unidose, Medronate",0.874,0.808,2024-11-14 08:57:06,,8.904999999999994,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.964,"Unidose, Medronate",0.755,0.72,2024-11-14 08:58:34,88.0,4.819999999999993,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,32.975,"Unidose, Medronate",0.668,0.608,2024-11-14 08:59:50,76.0,9.916666666666671,3cc,0
Medronate Tc-99m,Timothy Hunter,30.0,31.272,"Unidose, Medronate",0.633,0.608,2024-11-14 09:02:48,178.0,4.239999999999995,3cc,0
Medronate Tc-99m,Timothy Hunter,22.0,22.665,"Unidose, Medronate",0.687,0.8,2024-11-14 09:07:53,305.0,3.022727272727269,3cc,1
Medronate Tc-99m,Timothy Hunter,22.0,23.921,"Unidose, Medronate",0.684,0.8,2024-11-14 09:09:45,112.0,8.731818181818179,3cc,1
Medronate Tc-99m,Timothy Hunter,22.0,23.206,"Unidose, Medronate",0.664,0.8,2024-11-14 09:11:12,87.0,5.48181818181818,3cc,1
Medronate Tc-99m,Timothy Hunter,22.0,23.615,"Unidose, Medronate",0.638,0.8,2024-11-14 09:12:34,82.0,7.340909090909084,3cc,1
Medronate Tc-99m,Timothy Hunter,15.0,15.467,"Unidose, Medronate",0.53,0.514,2024-11-15 02:24:52,,3.113333333333337,3cc,0
Medronate Tc-99m,Timothy Hunter,20.0,20.804,"Unidose, Medronate",0.463,1.0,2024-11-15 02:32:46,474.0,4.0199999999999925,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.649,"Unidose, Medronate",0.459,1.0,2024-11-15 02:34:52,126.0,3.245000000000005,3cc,1
Medronate Tc-99m,Timothy Hunter,20.0,20.559,"Unidose, Medronate",0.628,1.0,2024-11-15 02:36:35,103.0,2.7950000000000053,3cc,1
Medronate Tc-99m,Timothy Hunter,17.0,17.241,"Unidose, Medronate",0.591,1.0,2024-11-15 02:38:41,126.0,1.4176470588235275,3cc,1
Medronate Tc-99m,Timothy Hunter,17.0,17.066,"Unidose, Medronate",0.585,0.582,2024-11-15 02:39:51,70.0,0.3882352941176409,3cc,0
Medronate Tc-99m,Timothy Hunter,17.0,17.346,"Unidose, Medronate",0.594,0.582,2024-11-15 02:40:58,67.0,2.0352941176470596,3cc,0
